InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV0573,SKU004,USB-C Cable,8,2024-02-01 00:00:00,13.5,2.0,United Kingdom
INV0345,SKU151,Eraser,3,2024-09-24 00:00:00,2.67,333.0,United Kingdom
INV0377,SKU032,Cotton T-Shirt,2,2024-05-18 00:00:00,17.21,627.0,United Kingdom
INV1568,SKU110,Pendant Light,6,2024-11-14 00:00:00,27.86,602.0,United Kingdom
INV1007,SKU076,Vacuum Sealer,18,2024-10-27 00:00:00,48.16,10.0,United Kingdom
INV2154,SKU162,Planner,13,2024-04-06 00:00:00,78.29,225.0,United Kingdom
INV2317,SKU083,Immersion Blender,1,2024-08-14 00:00:00,32.23,648.0,United Kingdom
INV1933,SKU092,Wall Art,6,2024-08-28 00:00:00,10.46,798.0,United Kingdom
INV0899,SKU100,Wall Clock,6,2024-09-20 00:00:00,18.02,388.0,United Kingdom
INV2424,SKU181,Tape Dispenser,19,2023-12-15 00:00:00,14.64,757.0,Belgium
INV0370,SKU060,Hoodie,17,2023-12-29 00:00:00,48.06,489.0,United Kingdom
INV0727,SKU016,Wireless Headphones,23,2024-05-14 00:00:00,91.75,466.0,United Kingdom
INV1531,SKU170,Paper Clips,11,2024-11-25 00:00:00,30.52,586.0,United Kingdom
INV1996,SKU082,Food Processor,18,2024-10-28 00:00:00,69.5,234.0,Italy
INV1550,SKU188,Ruler,24,2024-05-06 00:00:00,0.68,312.0,United Kingdom
INV0133,SKU155,Scissors,20,2024-03-03 00:00:00,22.48,794.0,United Kingdom
INV0319,SKU089,Coffee Grinder,3,2024-03-31 00:00:00,82.25,472.0,United Kingdom
INV1087,SKU064,Microwave,4,2024-03-17 00:00:00,72.17,571.0,United Kingdom
INV1696,SKU097,Wall Clock,4,2024-08-09 00:00:00,82.96,225.0,United Kingdom
INV0667,SKU019,USB-C Cable,11,2024-07-19 00:00:00,26.48,788.0,United Kingdom
INV0308,SKU024,Camera Lens,20,2024-09-06 00:00:00,89.37,203.0,United Kingdom
INV1779,SKU014,Screen Protector,7,2024-02-19 00:00:00,41.22,345.0,United Kingdom
INV1154,SKU061,Toaster,19,2024-05-01 00:00:00,55.19,676.0,United Kingdom
INV1207,SKU161,Envelopes,4,2024-11-03 00:00:00,3.06,1.0,United Kingdom
INV0474,SKU102,Curtain Rod,22,2024-05-06 00:00:00,26.87,52.0,United Kingdom
INV1514,SKU115,Floor Lamp,15,2024-03-05 00:00:00,26.71,200.0,United Kingdom
INV0397,SKU172,Tape Dispenser,14,2024-01-13 00:00:00,97.08,477.0,United Kingdom
INV1715,SKU176,File Folders,8,2024-08-31 00:00:00,47.88,598.0,United Kingdom
INV2340,SKU147,Envelopes,15,2024-08-21 00:00:00,17.7,,Sweden
INV0321,SKU112,Track Light,21,2024-11-14 00:00:00,15.21,,United Kingdom
INV0275,SKU100,Mirror,11,2024-01-14 00:00:00,85.73,383.0,United Kingdom
INV2407,SKU108,Table Lamp,5,2024-08-24 00:00:00,56.87,406.0,United Kingdom
INV2305,SKU074,Griddle,14,2024-01-21 00:00:00,26.78,451.0,United Kingdom
INV1129,SKU037,Hoodie,23,2024-06-24 00:00:00,40.47,,United Kingdom
INV1947,SKU096,LED Desk Lamp,10,2024-04-16 00:00:00,31.44,753.0,United Kingdom
INV0934,SKU077,Pressure Cooker,11,2024-02-07 00:00:00,27.3,750.0,United Kingdom
INV1668,SKU195,Calendar,2,2024-08-05 00:00:00,51.76,496.0,United Kingdom
INV2148,SKU008,Bluetooth Speaker,7,2024-09-17 00:00:00,83.77,270.0,United Kingdom
INV1123,SKU119,Curtains,4,2024-06-06 00:00:00,68.27,195.0,United Kingdom
INV1944,SKU142,Tape Dispenser,9,2024-09-26 00:00:00,75.01,239.0,United Kingdom
INV2344,SKU057,Gloves,9,2024-03-19 00:00:00,65.33,,United Kingdom
INV1942,SKU166,Whiteboard,1,2024-02-06 00:00:00,22.76,792.0,United Kingdom
INV1128,SKU097,Wall Clock,7,2024-07-04 00:00:00,46.93,764.0,United Kingdom
INV0031,SKU170,Tape Dispenser,20,2024-08-18 00:00:00,61.09,603.0,United Kingdom
INV1133,SKU084,Air Fryer,23,2024-10-23 00:00:00,95.23,2.0,United Kingdom
INV0233,SKU104,Bookshelf,24,2024-10-03 00:00:00,3.03,275.0,United Kingdom
INV0145,SKU182,Post-its,11,2024-09-24 00:00:00,72.78,225.0,United Kingdom
INV1469,SKU077,Food Processor,18,2024-08-16 00:00:00,18.52,643.0,United Kingdom
INV2290,SKU175,Scissors,8,2024-03-03 00:00:00,35.85,5.0,United Kingdom
INV2399,SKU119,Table Lamp,21,2024-04-29 00:00:00,58.56,180.0,France
INV1564,SKU077,Waffle Maker,5,2024-08-28 00:00:00,14.17,110.0,United Kingdom
INV1875,SKU081,Food Processor,16,2024-02-12 00:00:00,33.59,302.0,Italy
INV0858,SKU148,Whiteboard,3,2024-02-25 00:00:00,13.37,402.0,United Kingdom
INV1571,SKU010,Wireless Charger,12,2023-12-03 00:00:00,95.02,230.0,Austria
INV1020,SKU178,Tape Dispenser,4,2024-03-25 00:00:00,38.66,,United Kingdom
INV1192,SKU187,Calendar,11,2024-07-21 00:00:00,43.65,34.0,United Kingdom
INV0772,SKU104,LED Desk Lamp,24,2024-02-23 00:00:00,98.49,8.0,United Kingdom
INV1502,SKU167,Pen Set,21,2024-11-29 00:00:00,25.95,9.0,United Kingdom
INV0081,SKU177,Sticky Notes,13,2023-12-25 00:00:00,12.8,1.0,United Kingdom
INV0039,SKU108,Table Lamp,9,2024-05-03 00:00:00,62.46,505.0,United Kingdom
INV0483,SKU030,Screen Protector,20,2024-04-23 00:00:00,20.37,64.0,United Kingdom
INV1679,SKU042,Cotton T-Shirt,7,2024-04-30 00:00:00,68.97,503.0,United Kingdom
INV0453,SKU172,File Folders,3,2024-09-19 00:00:00,78.06,17.0,United Kingdom
INV1871,SKU068,Pressure Cooker,6,2024-04-30 00:00:00,87.47,531.0,Italy
INV0475,SKU195,Pen Set,-3,2024-01-18 00:00:00,66.5,560.0,United Kingdom
INV1099,SKU096,Bookshelf,13,2024-01-17 00:00:00,40.32,235.0,United Kingdom
INV1728,SKU043,Running Shoes,24,2024-10-28 00:00:00,6.33,753.0,Germany
INV2331,SKU113,Pendant Light,12,2024-11-12 00:00:00,61.32,10.0,Germany
INV1685,SKU012,Phone Case,11,2024-07-13 00:00:00,1.73,260.0,Austria
INV0918,SKU087,Egg Cooker,23,2024-11-07 00:00:00,62.01,695.0,United Kingdom
INV1577,SKU143,Envelopes,21,2024-02-15 00:00:00,93.46,646.0,United Kingdom
INV0307,SKU083,Slow Cooker,9,2024-08-08 00:00:00,5.51,264.0,United Kingdom
INV0323,SKU114,Wall Art,16,2024-07-23 00:00:00,44.98,606.0,United Kingdom
INV1653,SKU010,Wireless Charger,3,2024-06-29 00:00:00,79.27,,Poland
INV1869,SKU094,Floor Lamp,15,2024-05-23 00:00:00,33.53,271.0,United Kingdom
INV1854,SKU025,Wall Charger,-6,2024-01-28 00:00:00,83.07,766.0,Denmark
INV0188,SKU127,Markers,24,2024-02-23 00:00:00,72.29,591.0,United Kingdom
INV1610,SKU118,Track Light,4,2024-03-20 00:00:00,75.83,496.0,United Kingdom
INV1846,SKU169,Post-its,5,2024-07-22 00:00:00,96.39,744.0,United Kingdom
INV2397,SKU131,Whiteboard,6,2024-08-04 00:00:00,73.18,683.0,United Kingdom
INV1319,SKU099,Throw Pillow,23,2024-08-15 00:00:00,76.35,318.0,United Kingdom
INV0547,SKU106,Plant Pot,24,2024-02-09 00:00:00,51.47,550.0,United Kingdom
INV2268,SKU056,Scarf,23,2024-10-19 00:00:00,29.41,560.0,United Kingdom
INV0729,SKU139,Scissors,12,2024-08-14 00:00:00,56.44,763.0,United Kingdom
INV2187,SKU109,LED Desk Lamp,1,2024-04-25 00:00:00,38.39,763.0,United Kingdom
INV0660,SKU175,Eraser,2,2024-04-25 00:00:00,69.21,5.0,United Kingdom
INV1854,SKU158,Planner,24,2024-01-22 00:00:00,64.88,416.0,United Kingdom
INV0193,SKU100,Throw Pillow,22,2024-06-13 00:00:00,31.61,756.0,United Kingdom
INV1815,SKU163,Tape Dispenser,18,2024-03-25 00:00:00,73.97,5.0,United Kingdom
INV0727,SKU020,Bluetooth Speaker,24,2024-11-14 00:00:00,51.62,499.0,United Kingdom
INV0660,SKU066,Coffee Maker,23,2024-09-25 00:00:00,93.77,295.0,United Kingdom
INV1234,SKU147,Planner,23,2024-08-08 00:00:00,32.12,705.0,United Kingdom
INV0653,SKU140,Planner,12,2024-06-30 00:00:00,22.51,45.0,United Kingdom
INV2173,SKU144,Notebook,12,2024-07-31 00:00:00,44.84,195.0,Norway
INV1315,SKU030,Cable Organizer,24,2024-06-13 00:00:00,28.64,524.0,Italy
INV0180,SKU167,Markers Set,3,2024-04-30 00:00:00,94.84,660.0,United Kingdom
INV0269,SKU172,Markers Set,14,2024-03-17 00:00:00,83.64,675.0,United Kingdom
INV0296,SKU040,Winter Jacket,11,2024-11-16 00:00:00,4.27,779.0,United Kingdom
INV2356,SKU067,Waffle Maker,21,2024-03-26 00:00:00,40.74,139.0,United Kingdom
INV0260,SKU012,Phone Case,17,2024-09-25 00:00:00,11.06,71.0,United Kingdom
INV1793,SKU102,LED Desk Lamp,18,2024-06-13 00:00:00,22.37,55.0,United Kingdom
INV0591,SKU174,Tape Dispenser,1,2024-05-01 00:00:00,55.57,679.0,United Kingdom
INV1615,SKU141,Highlighters,24,2024-09-01 00:00:00,74.26,1.0,United Kingdom
INV0584,SKU048,Gloves,9,2024-02-21 00:00:00,19.83,341.0,United Kingdom
INV2249,SKU166,Planner,22,2024-07-24 00:00:00,7.2,427.0,United Kingdom
INV1463,SKU172,Pencils,20,2024-02-04 00:00:00,7.45,649.0,United Kingdom
INV1253,SKU150,Markers,12,2024-11-20 00:00:00,80.86,179.0,Germany
INV1787,SKU093,Wall Sconce,11,2024-04-20 00:00:00,87.84,4.0,United Kingdom
INV0446,SKU166,Envelopes,9,2024-02-28 00:00:00,85.93,167.0,United Kingdom
INV0314,SKU005,Charging Dock,19,2024-01-08 00:00:00,58.09,534.0,United Kingdom
INV2227,SKU121,Markers,8,2024-09-02 00:00:00,89.19,29.0,United Kingdom
INV2091,SKU102,Wall Clock,22,2024-01-16 00:00:00,24.27,468.0,Norway
INV1828,SKU046,Thermal Leggings,22,2024-02-20 00:00:00,87.27,787.0,United Kingdom
INV1998,SKU017,Tempered Glass,2,2024-03-28 00:00:00,67.02,,United Kingdom
INV1863,SKU011,Camera Lens,17,2023-12-24 00:00:00,63.53,598.0,United Kingdom
INV0713,SKU168,Paper Clips,21,2024-06-10 00:00:00,89.86,696.0,United Kingdom
INV1446,SKU125,File Folders,1,2024-05-25 00:00:00,50.43,125.0,United Kingdom
INV1151,SKU039,Winter Hat,20,2024-03-18 00:00:00,71.86,50.0,United Kingdom
INV1973,SKU123,File Folders,6,2024-11-10 00:00:00,64.9,180.0,United Kingdom
INV0660,SKU162,Calendar,19,2024-02-07 00:00:00,15.11,76.0,United Kingdom
INV2455,SKU164,Notebook,24,2024-09-14 00:00:00,66.34,664.0,United Kingdom
INV1931,SKU044,Gloves,20,2024-08-03 00:00:00,14.7,8.0,United Kingdom
INV1084,SKU186,Scissors,20,2024-02-24 00:00:00,59.26,719.0,United Kingdom
INV2142,SKU176,Stapler,20,2024-08-15 00:00:00,10.08,,United Kingdom
INV2177,SKU193,Sticky Notes,22,2024-08-14 00:00:00,13.47,419.0,United Kingdom
INV1768,SKU108,Wall Clock,23,2024-08-24 00:00:00,53.21,796.0,United Kingdom
INV2413,SKU148,Sticky Notes,9,2024-11-21 00:00:00,47.97,793.0,United Kingdom
INV2228,SKU066,Rice Cooker,-1,2024-06-27 00:00:00,58.0,545.0,United Kingdom
INV1294,SKU093,Table Lamp,21,2024-06-27 00:00:00,58.74,4.0,United Kingdom
INV1129,SKU102,Track Light,18,2024-11-13 00:00:00,48.5,689.0,United Kingdom
INV2367,SKU199,Paper Clips,22,2024-05-25 00:00:00,12.35,529.0,United Kingdom
INV2083,SKU087,Griddle,22,2024-06-23 00:00:00,70.82,482.0,United Kingdom
INV0596,SKU154,Stapler,9,2024-07-29 00:00:00,22.56,402.0,United Kingdom
INV1642,SKU168,Calendar,20,2024-10-10 00:00:00,6.22,7.0,United Kingdom
INV0827,SKU133,Ruler,20,2024-11-01 00:00:00,51.29,264.0,United Kingdom
INV0980,SKU001,Bluetooth Speaker,9,2024-10-31 00:00:00,78.07,,United Kingdom
INV0063,SKU018,Phone Case,24,2024-11-25 00:00:00,83.05,311.0,Italy
INV0797,SKU104,Wall Art,-3,2024-07-20 00:00:00,41.01,152.0,United Kingdom
INV0480,SKU066,Griddle,19,2024-08-19 00:00:00,25.39,5.0,United Kingdom
INV1392,SKU175,Binder,1,2024-07-22 00:00:00,48.45,258.0,United Kingdom
INV0942,SKU106,Wall Clock,1,2024-05-10 00:00:00,70.22,123.0,United Kingdom
INV1401,SKU142,Whiteboard,12,2024-01-08 00:00:00,22.25,215.0,United Kingdom
INV0779,SKU189,Markers Set,8,2024-08-12 00:00:00,87.33,393.0,United Kingdom
INV1459,SKU200,Sticky Notes,3,2024-02-18 00:00:00,67.74,138.0,United Kingdom
INV0174,SKU096,Plant Pot,19,2024-08-03 00:00:00,86.93,791.0,United Kingdom
INV0910,SKU033,Cotton T-Shirt,14,2024-09-21 00:00:00,48.09,661.0,United Kingdom
INV0716,SKU031,Flip Flops,23,2024-07-22 00:00:00,1.34,601.0,United Kingdom
INV1064,SKU141,Eraser,16,2024-03-05 00:00:00,95.86,62.0,United Kingdom
INV1525,SKU103,String Lights,19,2024-06-04 00:00:00,13.55,228.0,United Kingdom
INV0966,SKU111,Picture Frame,24,2024-09-10 00:00:00,15.38,62.0,United Kingdom
INV2118,SKU185,Scissors,10,2024-08-30 00:00:00,25.47,266.0,Netherlands
INV0883,SKU122,Sticky Notes,11,2024-04-09 00:00:00,26.34,364.0,United Kingdom
INV1687,SKU090,Bread Maker,19,2024-02-01 00:00:00,65.16,531.0,United Kingdom
INV2091,SKU199,Binder,13,2024-08-06 00:00:00,61.55,545.0,United Kingdom
INV1382,SKU162,Envelopes,3,2024-07-03 00:00:00,8.37,485.0,United Kingdom
INV1096,SKU166,Paper Clips,15,2024-10-05 00:00:00,78.2,345.0,Norway
INV0754,SKU033,Gloves,24,2023-12-12 00:00:00,70.21,630.0,United Kingdom
INV1939,SKU014,Wireless Headphones,17,2024-09-06 00:00:00,76.61,63.0,United Kingdom
INV1597,SKU059,Gloves,15,2024-05-07 00:00:00,62.83,90.0,United Kingdom
INV1462,SKU122,Binder,18,2024-05-15 00:00:00,93.51,,United Kingdom
INV2448,SKU162,Post-its,21,2024-07-21 00:00:00,64.13,9.0,United Kingdom
INV0367,SKU079,Juicer,5,2024-07-14 00:00:00,30.7,287.0,United Kingdom
INV1922,SKU003,SIM Card Tray,16,2024-08-30 00:00:00,30.31,469.0,United Kingdom
INV0030,SKU096,Track Light,18,2024-09-06 00:00:00,43.99,705.0,United Kingdom
INV1550,SKU068,Microwave,8,2024-03-22 00:00:00,51.9,730.0,United Kingdom
INV1167,SKU191,Planner,14,2024-10-28 00:00:00,19.2,755.0,United Kingdom
INV1855,SKU180,Envelopes,11,2024-04-18 00:00:00,2.43,2.0,United Kingdom
INV1156,SKU033,Rain Jacket,8,2024-04-16 00:00:00,9.47,495.0,United Kingdom
INV2042,SKU119,Floor Lamp,5,2024-06-08 00:00:00,6.08,226.0,United Kingdom
INV1025,SKU004,Screen Protector,23,2024-06-13 00:00:00,25.27,8.0,United Kingdom
INV0816,SKU189,Sticky Notes,7,2024-07-23 00:00:00,47.54,388.0,United Kingdom
INV0173,SKU134,Sticky Notes,21,2024-09-07 00:00:00,30.23,176.0,United Kingdom
INV0967,SKU112,Bookshelf,-5,2024-10-20 00:00:00,58.67,4.0,United Kingdom
INV1947,SKU153,Markers,3,2024-11-17 00:00:00,25.25,32.0,United Kingdom
INV0246,SKU092,Wall Sconce,4,2023-12-31 00:00:00,13.02,573.0,United Kingdom
INV1797,SKU006,Cable Organizer,5,2024-03-08 00:00:00,25.44,730.0,United Kingdom
INV2008,SKU146,Whiteboard,11,2024-03-07 00:00:00,73.37,686.0,United Kingdom
INV2176,SKU116,Desk Organizer,18,2024-02-18 00:00:00,37.02,683.0,United Kingdom
INV0077,SKU094,Plant Pot,24,2024-10-13 00:00:00,6.8,594.0,Spain
INV2259,SKU157,Ruler,21,2024-02-17 00:00:00,32.54,360.0,United Kingdom
INV0532,SKU009,Phone Mount,7,2024-03-01 00:00:00,10.32,422.0,United Kingdom
INV2418,SKU013,Phone Ring,23,2024-04-10 00:00:00,7.55,736.0,Sweden
INV0249,SKU143,Stapler,23,2024-06-02 00:00:00,6.3,440.0,United Kingdom
INV1245,SKU056,Flip Flops,24,2024-01-09 00:00:00,23.48,775.0,United Kingdom
INV0733,SKU192,Planner,4,2024-09-11 00:00:00,76.74,347.0,United Kingdom
INV0427,SKU047,Leather Belt,11,2024-02-24 00:00:00,65.92,759.0,United Kingdom
INV2254,SKU096,Throw Pillow,14,2024-05-15 00:00:00,82.69,580.0,United Kingdom
INV2254,SKU093,Area Rug,13,2024-04-09 00:00:00,0.52,290.0,United Kingdom
INV1237,SKU077,Slow Cooker,11,2023-12-04 00:00:00,2.66,19.0,United Kingdom
INV2095,SKU147,Post-its,2,2024-09-10 00:00:00,46.3,541.0,United Kingdom
INV1050,SKU024,Phone Holder,7,2024-05-02 00:00:00,73.55,309.0,United Kingdom
INV2361,SKU153,Ruler,19,2024-01-18 00:00:00,38.46,488.0,United Kingdom
INV1779,SKU031,Gloves,20,2024-07-01 00:00:00,92.89,571.0,United Kingdom
INV0169,SKU139,Post-its,17,2024-05-12 00:00:00,69.92,427.0,United Kingdom
INV2438,SKU130,Highlighters,10,2024-09-20 00:00:00,78.74,601.0,United Kingdom
INV0202,SKU103,String Lights,17,2024-09-06 00:00:00,43.73,254.0,United Kingdom
INV1999,SKU167,Post-its,20,2024-06-20 00:00:00,99.7,646.0,United Kingdom
INV1325,SKU148,Highlighters,14,2024-11-15 00:00:00,42.64,147.0,United Kingdom
INV1249,SKU090,Bread Maker,15,2024-02-25 00:00:00,62.5,315.0,United Kingdom
INV1532,SKU194,Highlighters,2,2024-02-18 00:00:00,24.68,519.0,United Kingdom
INV0456,SKU116,Curtain Rod,-4,2024-05-05 00:00:00,74.12,,United Kingdom
INV1979,SKU187,Markers,22,2024-10-14 00:00:00,2.33,784.0,United Kingdom
INV0247,SKU052,Hoodie,15,2024-04-24 00:00:00,65.64,422.0,United Kingdom
INV1476,SKU005,Stylus Pen,21,2024-01-25 00:00:00,38.96,149.0,Austria
INV1986,SKU137,Highlighters,17,2024-10-01 00:00:00,96.69,450.0,United Kingdom
INV2169,SKU086,Vacuum Sealer,6,2024-05-05 00:00:00,2.33,420.0,United Kingdom
INV2054,SKU016,Tempered Glass,1,2024-04-20 00:00:00,94.43,165.0,Sweden
INV0360,SKU134,Envelopes,22,2024-06-13 00:00:00,23.13,212.0,United Kingdom
INV1349,SKU139,Markers,5,2024-07-17 00:00:00,58.31,170.0,United Kingdom
INV2146,SKU111,Wall Sconce,19,2024-02-08 00:00:00,91.74,81.0,United Kingdom
INV1301,SKU187,Notebook,14,2024-02-13 00:00:00,96.13,768.0,United Kingdom
INV1122,SKU200,Markers Set,6,2024-02-16 00:00:00,3.11,726.0,Norway
INV2443,SKU060,Winter Jacket,23,2024-03-28 00:00:00,78.08,301.0,United Kingdom
INV1532,SKU100,Curtain Rod,6,2024-03-04 00:00:00,19.73,640.0,United Kingdom
INV1692,SKU191,Markers Set,3,2024-03-23 00:00:00,18.12,407.0,Belgium
INV1875,SKU110,Picture Frame,20,2024-04-05 00:00:00,73.66,650.0,United Kingdom
INV2343,SKU138,Calendar,23,2024-09-30 00:00:00,78.79,324.0,United Kingdom
INV1007,SKU138,Paper Clips,2,2024-08-22 00:00:00,55.99,32.0,United Kingdom
INV1801,SKU078,Mixer,14,2024-06-21 00:00:00,29.79,425.0,Austria
INV1851,SKU185,Calendar,19,2024-01-16 00:00:00,93.81,637.0,United Kingdom
INV0103,SKU117,Wall Art,7,2024-03-01 00:00:00,88.3,7.0,United Kingdom
INV0672,SKU024,Screen Protector,21,2024-02-02 00:00:00,36.61,343.0,United Kingdom
INV0655,SKU141,Paper Clips,6,2024-06-11 00:00:00,91.26,272.0,United Kingdom
INV0593,SKU197,Pen Set,10,2024-03-01 00:00:00,73.14,476.0,Denmark
INV0831,SKU160,Eraser,-8,2023-12-02 00:00:00,85.6,460.0,United Kingdom
INV2412,SKU122,Binder,3,2024-11-02 00:00:00,60.32,8.0,United Kingdom
INV2284,SKU013,Bluetooth Speaker,21,2024-03-16 00:00:00,35.22,542.0,United Kingdom
INV1223,SKU023,USB-C Cable,6,2024-05-18 00:00:00,16.55,10.0,United Kingdom
INV2303,SKU117,Wall Art,2,2024-02-29 00:00:00,9.77,758.0,United Kingdom
INV1751,SKU017,Stylus Pen,4,2024-09-07 00:00:00,69.61,205.0,United Kingdom
INV0857,SKU015,Screen Protector,21,2024-10-09 00:00:00,53.12,668.0,United Kingdom
INV1177,SKU156,Scissors,19,2024-07-06 00:00:00,99.49,709.0,United Kingdom
INV2039,SKU047,Hoodie,10,2024-08-09 00:00:00,97.93,10.0,United Kingdom
INV0850,SKU107,Throw Pillow,12,2024-10-11 00:00:00,56.26,2.0,United Kingdom
INV1043,SKU079,Mixer,11,2024-01-04 00:00:00,76.81,4.0,United Kingdom
INV0120,SKU050,Dress Shirt,22,2024-02-28 00:00:00,48.17,213.0,United Kingdom
INV1887,SKU086,Pressure Cooker,14,2024-08-31 00:00:00,92.81,3.0,United Kingdom
INV1293,SKU138,Notebook,22,2024-09-10 00:00:00,33.5,689.0,Italy
INV0128,SKU097,Mirror,19,2024-05-22 00:00:00,60.76,3.0,United Kingdom
INV1289,SKU009,Tempered Glass,16,2024-11-28 00:00:00,87.76,5.0,United Kingdom
INV1239,SKU029,Phone Ring,7,2024-02-28 00:00:00,91.37,554.0,United Kingdom
INV0632,SKU088,Vacuum Sealer,17,2024-03-07 00:00:00,31.38,8.0,United Kingdom
INV2115,SKU034,Scarf,15,2024-11-11 00:00:00,39.06,450.0,France
INV2435,SKU086,Pressure Cooker,4,2024-01-14 00:00:00,52.29,1.0,United Kingdom
INV0860,SKU052,Scarf,18,2024-05-13 00:00:00,32.25,306.0,United Kingdom
INV0469,SKU160,Planner,7,2023-12-08 00:00:00,54.48,3.0,United Kingdom
INV2352,SKU044,Jeans,11,2024-04-04 00:00:00,54.28,371.0,United Kingdom
INV0221,SKU110,Picture Frame,20,2024-01-14 00:00:00,89.17,1.0,United Kingdom
INV1280,SKU051,Leather Belt,15,2024-05-19 00:00:00,56.99,628.0,United Kingdom
INV1867,SKU176,Binder,8,2024-05-07 00:00:00,14.8,757.0,Denmark
INV1354,SKU117,Curtain Rod,16,2024-05-15 00:00:00,11.73,600.0,United Kingdom
INV2476,SKU033,Flip Flops,23,2024-09-20 00:00:00,79.77,544.0,United Kingdom
INV1642,SKU106,Night Light,18,2024-09-28 00:00:00,16.32,554.0,United Kingdom
INV2421,SKU112,Wall Art,18,2024-07-08 00:00:00,69.56,4.0,United Kingdom
INV2352,SKU030,Phone Holder,11,2024-08-06 00:00:00,55.73,778.0,United Kingdom
INV0446,SKU153,Paper Clips,21,2024-11-15 00:00:00,66.18,218.0,United Kingdom
INV0001,SKU170,Markers,10,2024-02-14 00:00:00,39.3,697.0,United Kingdom
INV1228,SKU174,Ruler,14,2024-09-17 00:00:00,71.91,359.0,France
INV1656,SKU076,Blender,18,2024-02-04 00:00:00,96.8,713.0,United Kingdom
INV1156,SKU061,Waffle Maker,13,2023-12-16 00:00:00,62.7,583.0,United Kingdom
INV0711,SKU036,Scarf,12,2024-07-31 00:00:00,84.07,233.0,United Kingdom
INV0048,SKU166,Notebook,16,2024-01-06 00:00:00,65.96,743.0,Germany
INV2476,SKU160,Whiteboard,14,2024-07-05 00:00:00,55.42,7.0,United Kingdom
INV0031,SKU128,Pencils,9,2024-09-21 00:00:00,41.37,106.0,United Kingdom
INV1510,SKU149,File Folders,3,2024-01-27 00:00:00,14.64,30.0,United Kingdom
INV1905,SKU021,Charging Dock,3,2024-08-21 00:00:00,24.9,784.0,United Kingdom
INV2209,SKU080,Bread Maker,11,2024-09-22 00:00:00,53.73,742.0,United Kingdom
INV1358,SKU091,Desk Organizer,2,2024-07-03 00:00:00,69.65,251.0,United Kingdom
INV1939,SKU044,Thermal Leggings,10,2024-09-22 00:00:00,80.98,299.0,United Kingdom
INV0315,SKU065,Electric Kettle,9,2024-04-21 00:00:00,85.85,53.0,United Kingdom
INV0620,SKU115,Wall Clock,9,2024-11-02 00:00:00,78.35,3.0,United Kingdom
INV1405,SKU038,Hoodie,5,2024-01-13 00:00:00,83.83,281.0,United Kingdom
INV1803,SKU043,Scarf,12,2024-10-22 00:00:00,5.9,207.0,United Kingdom
INV1634,SKU078,Vacuum Sealer,18,2024-07-31 00:00:00,23.75,426.0,United Kingdom
INV1781,SKU074,Pressure Cooker,11,2023-12-07 00:00:00,96.19,145.0,United Kingdom
INV1769,SKU167,Eraser,9,2024-10-08 00:00:00,80.32,9.0,United Kingdom
INV0991,SKU151,Markers Set,22,2024-11-09 00:00:00,69.18,636.0,United Kingdom
INV0279,SKU106,Table Lamp,22,2023-12-07 00:00:00,44.87,,United Kingdom
INV0377,SKU153,Markers Set,21,2023-12-30 00:00:00,12.62,,France
INV2319,SKU029,Bluetooth Speaker,15,2024-03-04 00:00:00,66.21,466.0,United Kingdom
INV1325,SKU042,Jeans,2,2024-04-10 00:00:00,38.58,152.0,United Kingdom
INV0285,SKU052,Hoodie,21,2024-08-08 00:00:00,49.45,5.0,United Kingdom
INV0436,SKU184,Eraser,3,2024-07-14 00:00:00,7.51,511.0,United Kingdom
INV0610,SKU164,Notebook,22,2024-10-30 00:00:00,39.35,409.0,United Kingdom
INV2112,SKU198,File Folders,13,2024-11-27 00:00:00,84.47,211.0,United Kingdom
INV1575,SKU200,File Folders,18,2024-11-17 00:00:00,93.53,676.0,United Kingdom
INV0372,SKU137,Scissors,15,2024-06-05 00:00:00,76.16,605.0,United Kingdom
INV1574,SKU049,Casual Pants,4,2024-11-03 00:00:00,63.24,,United Kingdom
INV0574,SKU050,Winter Jacket,19,2023-12-19 00:00:00,24.23,8.0,United Kingdom
INV2188,SKU005,USB-C Cable,11,2024-07-18 00:00:00,78.88,729.0,United Kingdom
INV2198,SKU190,Post-its,3,2024-02-15 00:00:00,4.17,9.0,United Kingdom
INV0188,SKU180,Markers,-1,2024-04-03 00:00:00,90.5,641.0,United Kingdom
INV2421,SKU028,Screen Protector,20,2024-01-02 00:00:00,22.44,10.0,United Kingdom
INV1329,SKU176,Post-its,11,2024-01-31 00:00:00,83.72,388.0,United Kingdom
INV0259,SKU071,Electric Kettle,6,2024-01-31 00:00:00,69.77,703.0,United Kingdom
INV0410,SKU157,Paper Clips,1,2024-10-19 00:00:00,88.01,,United Kingdom
INV2432,SKU107,Curtain Rod,7,2024-04-24 00:00:00,14.74,2.0,United Kingdom
INV0155,SKU047,Hiking Boots,3,2024-10-01 00:00:00,62.9,133.0,United Kingdom
INV0787,SKU136,Sticky Notes,18,2024-01-30 00:00:00,51.0,13.0,United Kingdom
INV0794,SKU039,Hiking Boots,6,2024-01-27 00:00:00,67.17,506.0,United Kingdom
INV1030,SKU158,Binder,24,2024-05-20 00:00:00,5.72,545.0,United Kingdom
INV0476,SKU061,Pressure Cooker,11,2024-01-06 00:00:00,42.19,25.0,United Kingdom
